This file was created by CMPT_EP_CFP_OP_INV_NI_AC_RETS using the 201712 CRSP database.,,,,,,,,,,,,,,,,,
197709,1.09,0.07,-0.39,0.79,-1.63,1.24,0.42,-0.16,-0.55,0.83,0.75,-1.89,-1.15,-0.56,2.02,0.63,0.13
197710,-3.92,-4.34,-4.35,-3.96,-3.17,-4.09,-3.54,-5.58,-3.5,-4.33,-3.51,-2.98,-3.52,-2.64,-4.7,-3.96,-2.97
197711,4.29,5.78,3.46,4.9,4.78,3.88,4.97,3.77,3.25,5.41,4.3,4.52,5.25,5.27,3.28,5.46,4.31
197712,0.44,1.02,0.8,-0.22,1.32,1.21,-0.11,0.51,0.99,-0.39,-0.01,1.45,1.09,0.62,1.46,-0.21,0.01
197801,-4.81,-3.35,-5.76,-6.11,-5.56,-6.07,-5.8,-5.08,-6.21,-6.31,-5.87,-5.22,-6.18,-7.1,-5.62,-5.48,-6.22
197802,0.25,-0.72,-1.87,-1.04,-2.41,0.82,-0.92,-2.27,-1.59,-1.09,-0.99,-2.72,-1.86,-0.56,1.4,-1.12,-0.65
197803,4.96,6.11,2.99,3.94,0.74,4.03,3.29,4.1,2.23,4.05,3.81,-1.3,4.42,4.31,3.92,3.09,3.56
197804,9.15,6.89,9.28,9.75,11.55,6.6,5.74,9.25,9.31,9.5,10.06,12.23,10.37,8.51,5.81,5.1,6.6
197805,3.29,4.18,2.27,2.44,1.7,0.92,2.34,2.63,2.02,2.78,2.02,0.46,3.86,2.03,0.44,2.11,2.64
197806,-1.71,-0.93,-2.31,-0.31,-1.07,-1.45,-0.38,-1.07,-3.18,-0.71,0.18,-0.93,-1.31,-0.55,-1.84,-0.2,-0.61
197807,6.92,6.16,6.91,4.98,6.43,5.17,3.04,7.75,6.1,4.83,5.11,6.32,6.6,5.53,4.84,2.38,4.44
197808,4.97,6.16,3.88,4.45,2.94,4.39,4.17,3.16,4.59,5.26,3.8,2.06,4.36,4.03,4.72,4,4.53
197809,-0.57,-1.27,-1.43,0.11,-1.67,-0.62,-0.34,-1.88,-0.99,1.41,-0.94,-2.24,-0.76,-0.67,-0.57,0.31,-1.7
197810,-9.7,-16.1,-10.87,-12.74,-11.19,-12.85,-9.16,-10.65,-11.09,-12.82,-12.67,-10.35,-12.5,-12.11,-13.51,-7.73,-12.16
197811,3.26,3.58,2.93,3.96,3.94,2.98,3.72,4.38,1.51,4.15,3.81,3.62,4.46,2.83,3.12,3.48,4.26
197812,2.93,1.11,2.44,1.22,1.3,1.76,0.01,2.02,2.87,1.77,0.76,1.09,1.62,2.44,1.13,-0.37,0.83
197901,4.95,6.73,3.97,6.02,4.18,5.48,4.81,3.9,4.04,5.82,6.19,2.6,6.7,4.6,6.29,4.45,5.62
197902,-2.89,-3.05,-3.3,-3.17,-4.12,-3.03,-1.72,-3.2,-3.39,-2.7,-3.57,-4.33,-3.81,-2.99,-3.06,-1.6,-1.99
197903,6.98,7.19,5.93,7.4,7.12,7.24,4.11,6.85,5.02,7.74,7.13,5.96,8.88,7.42,7.08,2.94,6.65
197904,0.77,1.49,0.81,1.39,0.95,1.48,-0.89,1.27,0.36,0.8,1.87,0.61,1.45,1.12,1.81,-1.51,0.4
197905,-1.34,-2.1,-2.41,-2.08,-1.68,-1.44,0.07,-2.91,-1.91,-2.33,-1.89,-2.02,-1.19,-0.9,-1.92,-0.28,0.77
197906,3.1,5.29,4.64,6.15,5.05,5.28,4.38,4.44,4.84,6.57,5.81,4.4,5.98,5.6,4.99,3.54,6.07
197907,0.66,2.76,1.91,1.87,1.87,1.69,1.71,1.01,3.18,0.86,2.77,0.99,3.02,1.91,1.57,1.28,2.43
197908,5.06,5.35,7.39,7.11,6.53,6.42,5.71,8.08,6.45,7.14,7.09,6.6,6.45,8.63,5.17,5.76,5.62
197909,1,-0.49,0.32,0.17,-0.47,-0.86,-1.2,0.83,-0.38,-0.53,0.78,-0.65,-0.24,-1.15,-0.68,-1.54,-0.62
197910,-6.28,-11.18,-7,-7.14,-7.73,-6.85,-7.19,-6.13,-8.22,-7.85,-6.53,-8.47,-6.79,-8.47,-5.91,-7.23,-7.13
197911,4.2,5.8,6.07,7.7,5.97,6.97,7.67,5.01,7.6,5.15,9.87,5.26,6.87,7.86,6.46,7.2,8.45
197912,1.16,5.18,2.54,4.28,3.76,2.22,2.33,2.16,3.07,3.99,4.53,3.91,3.58,4.25,1.03,1.1,4.37
198001,9.49,6.82,5.95,5.3,4.43,4.47,5.38,5.85,6.1,2.96,7.25,3.12,6.05,6.98,2.96,4.67,6.52
198002,0.57,-4.28,3.39,-3.35,-2.78,-1.24,-2.58,6.09,-0.33,-3.61,-3.14,-3.5,-1.9,-2.84,-0.25,-3.14,-1.71
198003,-12.28,-15.07,-11.31,-12.27,-10.06,-9.78,-10.56,-12.13,-10.11,-12.37,-12.19,-8.33,-12.11,-11.79,-8.55,-8.72,-13.38
198004,2.5,5.37,5.26,3.93,4.4,5.81,9.52,5.94,4.28,4.58,3.41,3.65,5.32,4.14,6.79,9.87,8.95
198005,5.35,7.29,6.47,8.11,6.51,4.98,4.79,5.96,7.22,9.6,6.93,7.48,5.33,6.5,4.11,4.5,5.28
198006,4.21,5.01,2.32,2.72,3.31,3.24,3.98,1.72,3.17,3.01,2.49,2.98,3.72,3.32,3.19,2.76,5.96
198007,7.86,6.74,7.16,9.34,8.93,5.79,4.34,7.61,6.72,10.29,8.2,7.7,10.05,4.68,7.01,3.8,5.15
198008,2.28,3.04,1.57,3.07,3.89,1.83,2.17,1.81,1.33,2.44,3.85,3.58,4.18,2.1,1.54,1.94,2.52
198009,1.34,4.93,1.29,3.72,3.5,6.87,2.2,0.45,2.14,3.94,3.46,3.74,3.29,7.86,5.8,0.68,4.49
198010,3.62,1.67,2.31,1.38,1.11,3.43,-0.09,2.47,2.15,0.88,1.97,0.77,1.41,3.85,2.97,-1.2,1.52
198011,11.67,8.02,10.97,8.82,8.39,15.67,7.94,7.32,14.61,8.5,9.2,10.18,6.81,20.15,10.7,6.02,10.67
198012,-4.25,-5.28,-3.09,0.7,-1.43,-4.83,-2.65,-1.75,-4.36,-1.58,3.38,-0.14,-2.62,-6.53,-2.78,-1.14,-4.7
198101,-2.79,-2.8,-4.16,-4.27,-3.04,-8.38,-1.79,-3.08,-5.21,-2.36,-6.4,-4.82,-1.39,-10.04,-6.45,0.16,-4.57
198102,1.29,1,2.71,2.85,2.98,1.07,0.89,4.11,1.31,3.66,1.9,2.53,3.37,1.31,0.79,0.83,0.97
198103,3.61,8.27,1.59,5.95,6.79,4.96,5.3,1.36,1.83,6,5.89,5.92,7.56,4.68,5.28,4.74,6.13
198104,-0.02,-0.12,-2.56,-0.35,0.26,-2.67,0.39,-3.13,-1.99,0.19,-0.99,0.73,-0.15,-5.23,0.23,1.64,-1.45
198105,0.42,2.17,-0.37,0.88,2.37,0.75,3.32,0.42,-1.17,-0.3,2.26,2.03,2.67,0.73,0.78,3.5,3.04
198106,-0.25,-0.76,0.32,-1.66,-1.69,-1.33,-1.39,-0.46,1.11,0.57,-4.2,-1.9,-1.51,-0.22,-2.51,-0.98,-2.01
198107,1.06,-0.35,1,-1.92,-2.29,-0.07,-0.14,0.23,2.4,-1.35,-2.85,-2.61,-1.96,0.3,-0.36,-0.52,0.27
198108,-5.64,-5.47,-5.55,-5.78,-7.65,-5.03,-6.18,-4.95,-6.63,-5.82,-5.73,-8.12,-7.18,-6.84,-3.57,-5.05,-7.38
198109,-4.62,-8.53,-6.08,-5.87,-5.53,-4.49,-6.87,-5.02,-8.01,-6.65,-4.57,-5.88,-5.18,-7.18,-2.32,-6,-7.81
198110,4.47,6.98,5.4,6.3,7.78,5.22,8.51,4.91,6.41,6.49,5.98,8.13,7.44,4.33,5.89,7.96,9.13
198111,6.56,4.61,4.46,4.82,1.48,3.77,4.22,5.04,3.28,4.67,5.06,2.06,0.92,4.94,2.89,3,5.55
198112,-3.82,-2.73,-1.96,-2.96,-1.66,-2.54,-3.73,-1.56,-2.79,-2.8,-3.21,-2.03,-1.3,-3.72,-1.62,-2.65,-4.84
198201,-1.74,-2.94,-1.51,-3.19,-2.86,-2.11,-2.79,-1.42,-1.69,-3.95,-1.92,-3.8,-1.94,-3.74,-0.88,-1.73,-3.91
198202,-4.14,-5.18,-5.58,-4.22,-3.57,-5.85,-4.15,-6.24,-4.18,-5.26,-2.53,-4.51,-2.65,-4.95,-6.51,-4.27,-4.01
198203,-0.47,0.64,-0.36,-0.98,-1.97,0.54,-2.02,-0.35,-0.38,-1.02,-0.94,-1.65,-2.28,0.77,0.37,-1.56,-2.52
198204,4.37,5.45,4.18,4.69,5.61,3.73,4.71,4.29,3.96,3.74,6.2,4.46,6.7,4.13,3.42,4.44,5.01
198205,-1.88,-0.77,-1.83,-4.5,-4.88,-2.33,-3.2,-1.66,-2.17,-4.47,-4.55,-4.57,-5.18,-2.13,-2.49,-3.3,-3.07
198206,-0.58,-1.48,-1.87,-1.92,-1.14,-2.39,-3.23,-1.89,-1.82,-2.22,-1.45,-1.07,-1.21,-1.73,-2.9,-3.4,-3.04
198207,-2.78,-2.8,-3.29,-1.95,-0.54,-1.16,-2.79,-4.05,-2.43,-3.89,0.34,0.26,-2.26,-2.44,-0.35,-1.75,-3.93
198208,10.31,9.86,11.22,11.87,12.42,12.39,13.54,12.32,9.98,12.85,10.75,11.04,15.46,13.46,11.73,12.38,14.84
198209,3.31,3.66,2.34,1.41,2.71,0.5,0.22,2.32,2.37,1.04,1.83,3.45,1.15,0.13,0.74,0.69,-0.3
198210,10.69,9.13,12.68,10.28,11.5,12.29,14.1,11.42,14.12,10.04,10.56,9.89,15.03,14.96,10.61,13.41,14.86
198211,4.76,4.53,3.95,4.2,5.33,5.58,7.61,4.67,3.16,2.47,6.22,4.75,6.54,7.61,4.27,6.53,8.78
198212,1.73,2.81,1.76,0.47,3.36,1.02,-1.22,2.47,0.95,1.33,-0.5,5.07,-0.13,1.66,0.58,-1.39,-1.03
198301,3.59,3.99,2.32,1.79,4.06,6.5,5.99,3.16,1.36,2.36,1.15,3.78,4.66,3.97,8.22,3.25,8.89
198302,4.99,4.37,3.22,4.15,2.11,1.82,3.27,2.58,3.96,4.16,4.15,0.97,4.51,4.44,0.13,3.35,3.19
198303,4.65,3.68,6.12,3.57,3.9,1.04,2.24,7.57,4.45,3.69,3.43,4.28,3.13,0.76,1.24,2.33,2.15
198304,6.83,8.01,7.05,6.61,8.51,7.89,6.81,7,7.1,7.2,5.93,10.15,5.16,9.66,6.69,6.89,6.74
198305,0.45,4.2,0.08,-1.03,0.79,1.08,2.53,-0.92,1.27,-0.33,-1.85,-0.43,3.39,1.46,0.81,2.06,3
198306,4.99,5.78,3.64,3.36,5.65,2.98,1.66,4.83,2.27,3.27,3.46,6.47,3.98,6.76,0.33,1.49,1.83
198307,-1.5,-4.17,-3.73,-3.34,-3.56,-2.62,-4.02,-4.36,-2.9,-2.86,-3.74,-4.81,-2.84,-2.81,-2.28,-2.84,-5.74
198308,2.15,-0.12,0.81,-0.05,-0.56,0.33,0.51,0.04,1.8,0.33,-0.36,-2.11,0.3,0.31,0.36,2.86,-3.03
198309,1.05,0.37,0.61,1.85,2.52,1.56,3.01,1.69,-0.77,2.56,1.25,1.73,2.96,1,2.53,3.54,2.17
198310,-0.53,-4.64,-2.24,-2.73,-2.69,-2.37,-2.69,-1.62,-3.05,-3.19,-2.35,-0.53,-3.85,-1.98,-3.03,-1.21,-5.07
198311,2.37,3.52,3.9,4.23,1.75,2.91,1.7,3.68,4.19,4.36,4.12,3.7,0.67,2.51,3.6,2.43,0.47
198312,0.2,-1.65,0.59,-0.98,0.01,-1.33,-3.13,1.34,-0.38,-0.82,-1.11,-2.66,1.56,-1.07,-1.78,-2.71,-3.86
198401,2.18,5.92,-2.05,-2.49,-3.35,-3.13,-0.21,-1.5,-2.78,-2.83,-2.21,-4.22,-2.86,-3.69,-2.14,1.51,-3.16
198402,-1.01,-1.7,-4.58,-4.57,-4.67,-5.06,-4.85,-5.14,-3.84,-5.51,-3.8,-5.95,-3.96,-4.8,-5.5,-4.26,-5.92
198403,1.72,0.27,2.71,1.8,2.21,1.63,-1.61,2.51,2.98,2.65,1.11,1.51,2.58,1.5,1.85,-1.79,-1.29
198404,1.99,0.75,0.67,0.3,0.64,-0.27,-0.1,1.1,0.1,0.32,0.28,0.97,0.47,-0.17,-0.44,0.83,-1.78
198405,-5,-2.62,-5.62,-5.59,-5.55,-5.91,-3.8,-5.49,-5.78,-4.55,-6.45,-8.06,-4.21,-6.52,-4.87,-3.42,-4.51
198406,3.2,2,2.18,3.28,1.72,2.89,4.75,1.16,3.54,4.16,2.54,3.53,0.79,2.79,3.05,7.1,0.33
198407,-2.24,-4.4,-3.08,-0.86,-1.37,-1.36,-2.97,-3.12,-3.03,-2.86,0.7,-0.24,-3.35,-0.64,-2.04,-2.04,-3.85
198408,10.31,8.51,11.15,11.1,13.07,10.89,12.43,10.21,12.31,11.33,10.93,12.87,13.43,10,11.74,12.26,12.59
198409,0.54,0.75,0.31,-0.5,-0.58,0.3,-1.02,0.18,0.47,-0.1,-0.79,-0.3,-1.09,-0.26,0.83,-0.16,-1.88
198410,0.58,-1.88,-0.24,0.1,0.37,0.63,0.26,-0.85,0.49,0.59,-0.26,0.16,0.74,1.25,0.04,1.17,-0.66
198411,-0.42,0.15,-1,-0.92,-2.03,-0.33,-2.45,-1.02,-0.97,-0.9,-0.93,-2.29,-1.55,-0.12,-0.53,-1.43,-3.52
198412,2.79,0.7,1.48,2.58,2.7,2.96,3.05,1.46,1.5,1.02,3.72,1.92,4.12,1.94,3.93,2.44,3.7
198501,8.15,6.89,7.35,8.61,9.26,8.34,10.82,7.96,6.62,9.49,7.98,9.25,9.28,7.45,9.16,10.19,11.48
198502,2.56,4.2,3.42,1.7,-0.05,1,1.6,3.54,3.28,2.52,1.1,0.22,-0.51,1.14,0.88,1.84,1.35
198503,1.01,-0.46,0.27,-0.09,-1.9,0.94,-1.68,0.22,0.32,0.9,-0.82,-3.07,0.18,1.78,0.17,-1.03,-2.36
198504,-0.15,0.24,0.04,-1.34,0.18,-0.62,-0.55,-0.13,0.25,-1.81,-0.99,0.99,-1.22,0.14,-1.34,-1,-0.07
198505,6.28,2.44,4.79,7.39,4.41,6.5,6.97,5.05,4.47,7.17,7.56,3.84,5.42,6.79,6.21,7.87,6.02
198506,1.86,2.13,0.73,1.83,0.21,2.95,2.93,0,1.64,2.85,1.07,-0.93,2.21,3.24,2.68,3.57,2.24
198507,-0.24,1.25,0.91,2.16,-1.18,-1.79,-1.93,1.41,0.53,2.87,0.96,-0.57,-1.69,1.07,-3.84,-3.39,0.68
198508,0.94,1.34,-1.55,-1.63,-1.54,0.13,-1.26,-1.76,-1.39,-1.48,-1.89,-2.17,-1.02,-0.78,0.81,-0.5,-2.56
198509,-2.2,-3.37,-4.3,-3.2,-4.42,-5.09,-6.31,-4.81,-3.88,-2.23,-4.87,-4.88,-4.04,-3.76,-6.08,-5.47,-7.77
198510,4.73,5.06,3.66,4.61,5.43,4.86,4.16,3.24,3.99,4.74,4.38,5.41,5.46,3.03,6.25,4.94,2.78
198511,6.26,5.6,7.56,8.68,7.09,6.07,7.3,9.5,6.03,7.99,9.85,6.15,7.86,6.8,5.54,7.89,6.23
198512,3.39,2.41,4.45,5.78,4.97,5.36,4.83,6.03,3.14,7.8,2.43,4.17,5.6,4.8,5.78,4.89,4.72
198601,0.12,1.54,0.62,-0.53,3.05,3.1,1.27,-0.46,1.52,-0.69,-0.26,1.83,4,3.71,2.65,0.64,2.41
198602,7.97,6.82,7.86,6.74,8.93,8.22,7.31,7.97,7.78,5.06,9.67,7.42,10.1,8.44,8.06,7.04,7.81
198603,7.15,5.02,4.69,3.97,6.43,4.12,4.73,3.81,5.44,3.79,4.27,6.88,6.09,3.27,4.76,4.89,4.46
198604,-0.61,-0.53,-1.69,0.87,-2.6,-1.62,-0.39,-1.38,-1.95,1.27,0.21,-1.47,-3.47,0.67,-3.31,-0.75,0.24
198605,6.55,4.29,3.91,4.2,5.88,4.92,4.13,4.24,3.63,3.66,5.09,6.47,5.42,4.68,5.11,3.26,5.67
198606,2.67,2.45,1.21,-0.87,1.03,1.78,1.27,1.87,0.64,-2.17,1.23,1.08,0.99,0.3,2.91,1.96,0.06
198607,-5,-4.8,-7.49,-7.71,-5.71,-3.61,-5.85,-7.22,-7.64,-8.08,-7.14,-7.63,-4.28,-5.15,-1.9,-3.99,-7.98
198608,6.54,7.1,6.12,6.34,7.68,6.97,6.59,6.56,5.87,6.05,6.77,7.08,8.12,7.34,6.57,7.93,4.99
198609,-8.32,-6.38,-8,-6.63,-9.1,-9.58,-8.56,-6.94,-8.59,-6.07,-7.47,-7.88,-9.97,-9.56,-9.61,-10.65,-6.01
198610,6.43,5.18,5.9,2.7,5.82,5.65,4.02,5.65,6.05,0.29,6.35,5.83,5.81,6.24,4.99,4.13,3.89
198611,2.59,1.38,3.17,1.8,0.58,1.42,-0.43,2.29,3.66,2.33,1.04,0.61,0.56,2.47,0.21,1.03,-2.15
198612,-2.22,-3.04,-2.01,-3.72,-2.64,-3.48,-2.76,-1.91,-2.06,-4.27,-2.93,-3.2,-2.23,-3.41,-3.55,-2.3,-3.32
198701,14.09,14.38,13.28,11.51,13.51,11.22,11.21,12.66,13.62,11.01,12.24,13.06,13.84,11.94,10.39,11,11.47
198702,3.56,2.15,5.2,7.2,5.29,2.42,5.62,6.88,4.29,7.84,6.3,7.24,3.87,2.92,1.83,4.78,6.66
198703,3.89,4.33,2.33,3.44,-0.61,0.54,-1.01,0.93,3.11,4.86,1.39,-1.07,-0.25,1.37,-0.44,-2.15,0.36
198704,-1.74,0.08,-0.78,-0.06,-1.16,-3.22,-3.78,-1.51,-0.38,1.35,-2.17,-2.59,-0.07,-0.96,-5.95,-4.44,-3.01
198705,1.03,0.11,1.84,0.52,0.52,-0.55,-0.24,1.49,2.02,1.02,-0.26,1.08,0.1,-0.7,-0.35,-0.35,-0.1
198706,5.73,5.22,4.84,4.06,3.91,4.47,3.62,5,4.76,4.04,4.11,4.36,3.58,4.65,4.24,3.11,4.21
198707,4.69,1.71,5.49,5.27,4.53,2.9,3.21,4.65,6.26,4.96,5.63,4.17,4.98,3.47,2.53,3.81,2.67
198708,4.18,1.61,3.36,3.95,4.54,5,3.52,2.47,4.16,5.25,2.45,5.05,3.92,4.12,5.57,3.89,3.18
198709,-2.42,-2.5,-1.62,-1.89,-2.09,-1.65,-2.64,-2.02,-1.27,-2.08,-1.67,-2.18,-1.98,-3.15,-0.71,-2.54,-2.73
198710,-20.62,-19.58,-20.57,-24.56,-26.15,-21.29,-25.5,-20.64,-20.5,-23.68,-25.59,-26.3,-25.97,-20.92,-21.51,-24.84,-26.11
198711,-8.43,-6.86,-8.44,-6.08,-8.15,-6.63,-5.63,-8.61,-8.28,-5.71,-6.52,-8.56,-7.67,-5.84,-7.11,-5.2,-6.03
198712,6.52,4.97,5.96,8.81,11.36,6.06,7.89,7.22,4.85,8.61,9.05,11.24,11.52,5.06,6.69,8.33,7.49
198801,4.09,7.77,6.63,3.35,2.77,4.64,5.5,4.74,8.33,3.56,3.1,3.34,2.06,6.24,3.66,5.72,5.29
198802,4.93,2.97,4.75,6.66,7.14,3.29,5.38,4.31,5.13,6.94,6.34,6.12,8.43,4.47,2.55,5.06,5.67
198803,-2.51,1.88,-1.22,-1.27,-1.4,-4.45,-1.02,-0.52,-1.82,-1.41,-1.1,-2.67,0.12,-4.13,-4.65,-2,-0.12
198804,1.78,1.79,0.05,0.98,1.55,-0.07,0.08,0.74,-0.55,1.31,0.57,0.45,2.84,0.06,-0.15,-0.92,0.98
198805,0.24,2.54,0.39,-0.38,-0.11,1.8,-0.16,0.47,0.31,0.43,-1.34,-0.34,0.16,0.9,2.39,0.61,-0.83
198806,4.22,1.82,4.11,6.63,6.78,5.6,6.83,4.21,4.03,6.55,6.72,7.01,6.53,5.04,5.97,6.85,6.81
198807,-0.27,1.58,-0.56,-0.6,-2.86,-1.59,-1.48,-0.95,-0.2,-0.21,-0.95,-2.7,-2.97,-0.43,-2.73,-1.91,-1.12
198808,-2.78,-1.99,-2.12,-3.05,-2.65,-2.91,-3.23,-1.5,-2.68,-3.27,-2.84,-2.45,-2.78,-2.96,-2.87,-3.55,-2.95
198809,3.95,2.29,4.85,4.48,3.32,4.12,3.03,4.59,5.09,5.91,3.15,3,3.54,4.18,4.06,3.67,2.49
198810,2.73,2.29,3.43,1.34,0.69,0.04,-0.59,2.68,4.11,1.92,0.79,1.28,0.3,0.97,-0.9,-0.65,-0.53
198811,-1.43,-1.42,-0.39,-2.47,-2.51,-2.09,-3.04,-1.06,0.22,-2.55,-2.39,-3.21,-2.05,-1.59,-2.59,-2.36,-3.62
198812,2.07,1.24,0.98,2.98,3.12,1.84,2.49,0.77,1.16,3.15,2.82,2.74,3.36,2.05,1.62,3.43,1.67
198901,7.27,3.97,5.87,5.93,5.62,6.92,7.36,5.52,6.18,5.51,6.34,6.2,5.24,6.5,7.37,6.93,7.75
198902,-2.21,-0.53,-1.26,-1.94,-1.41,-0.98,-1.2,-1.58,-0.98,-2.38,-1.52,-0.84,-1.78,-1.17,-0.79,-1.3,-1.1
198903,1.66,3.09,3.53,2.89,1.64,2.04,2.76,3.27,3.76,2.64,3.13,2.03,1.38,1.74,2.35,3.56,2.05
198904,4.79,4.78,5.73,6.4,3.83,4.7,4.72,4.77,6.58,7.14,5.68,3.11,4.32,5.6,3.76,5.23,4.26
198905,3.3,3.67,4.28,5.35,4.88,5.73,4.12,4.5,4.1,4.38,6.3,4.55,5.11,4.25,7.26,4.13,4.11
198906,-0.24,1.15,-0.05,-1.85,-0.77,-0.13,-2.02,0.63,-0.65,-1.05,-2.63,0.45,-1.59,1.48,-1.74,-2.29,-1.78
198907,8.84,4.07,6.71,8.4,8.96,6.81,5.75,5.16,8.72,7.66,9.58,9.4,8.03,7.02,6.59,5.7,5.82
198908,1.88,1.28,2.04,2.93,2.35,2.71,2.1,2.45,1.53,3.42,2.14,0.95,5.27,3.22,2.15,2.23,1.89
198909,-0.21,2.36,-0.45,-0.2,0.62,-0.23,-0.79,-0.27,-0.69,0.09,-0.68,1.15,-0.46,-0.65,0.23,-0.42,-1.38
198910,-2.73,0.87,-2.82,-2.37,-2.2,-5.59,-4.97,-2.05,-3.8,-1.66,-3.53,-1.64,-3.34,-5.2,-6.02,-3.85,-6.79
198911,1.85,1.53,2.44,2.56,1.81,0.53,-0.24,2.59,2.25,2.54,2.58,1.48,2.48,2.17,-1.29,-0.37,0
198912,2.41,1.5,1.63,2.06,0.97,-0.41,1.56,0.62,2.93,3.62,-0.51,1.74,-0.62,0.47,-1.42,1.47,1.7
199001,-7.39,-4.12,-6.81,-7.56,-7.68,-6.98,-6.71,-6.85,-6.77,-6.9,-8.77,-7.61,-7.84,-6.58,-7.45,-5.59,-8.61
199002,1.3,1.01,2.32,0.56,1.64,3.07,3,2.06,2.66,1.55,-1.33,0.96,3.08,4.38,1.55,2.77,3.41
199003,3.08,0.63,1.19,2.39,3.44,1.15,1.18,-0.01,2.8,2.13,2.91,3.18,3.99,2.92,-0.96,1.1,1.34
199004,-2.24,-4.2,-2.12,-3.22,-1.72,-5.34,-3.33,-2.85,-1.19,-2.95,-3.75,-1.01,-3.21,-4.54,-6.34,-3.44,-3.13
199005,8.85,5.57,9.64,10.03,9.68,10.2,8.66,9.34,10.01,9.42,11.21,9.97,9.08,11.27,8.83,9.3,7.56
199006,-0.95,1.14,0.61,-0.06,0.61,-1.67,-0.98,-1.09,2.74,0.35,-0.85,1.18,-0.65,-1.42,-2,-0.75,-1.39
199007,0.24,0.69,-1.17,-0.21,-5.53,-1.6,-3.64,0,-2.78,-0.35,-0.03,-5.39,-5.66,-2.33,-0.95,-4.12,-3.1
199008,-8.86,-8.24,-9.42,-9.63,-11.68,-9.3,-9.9,-9.17,-9.77,-11.43,-7.29,-10.13,-13.16,-9.65,-8.98,-8.87,-11.05
199009,-4.79,-4.81,-3.52,-6.63,-6.62,-5.78,-7.6,-1.71,-6.09,-8.94,-3.76,-8.29,-4.98,-5.79,-5.77,-5.21,-10.3
199010,-0.94,-1.81,1.54,-1.3,-3.78,-0.95,-2.4,0.9,2.49,-1.54,-1.01,-5.36,-2.27,-0.93,-0.97,-1.68,-3.24
199011,7.04,3.4,5.7,5.86,9.36,6.31,9.32,6.67,4.28,6.26,5.39,7.36,11.22,8.66,4.25,7.83,11.16
199012,2.7,2.65,1.68,3.8,5.07,3.68,2.92,1.77,1.54,3.33,4.34,4.33,5.74,2.9,4.4,3.06,2.76
199101,4.26,2.61,3.59,6.67,6.74,6.88,6.09,2.3,5.52,7.28,5.93,5.78,7.6,8.12,5.76,4.89,7.51
199102,7,7.67,6.05,9.51,8.69,6.9,9.25,5.44,6.92,7.78,11.62,7.15,10.02,7.6,6.26,8.57,10.05
199103,2.28,3.15,3.81,2.85,4.75,2.88,4.12,3.63,4.06,3.03,2.63,4.8,4.7,2.67,3.08,2.83,5.59
199104,0.43,0.43,0.87,-0.33,-0.06,-0.58,1.13,0.54,1.35,-1.27,0.78,0.18,-0.26,-0.87,-0.3,2.02,0.14
199105,4.76,3.05,2.81,4.33,4.85,2.67,3.89,2.49,3.26,5.18,3.36,4.52,5.13,3.55,1.85,3,4.9
199106,-4.28,-2.24,-2.31,-5.01,-5.55,-5.65,-5.58,-2.47,-2.07,-5,-5.03,-4.63,-6.34,-6,-5.32,-4.34,-6.94
199107,4.27,2.93,5.01,4.9,4.27,5.14,6.91,4.25,5.71,5.02,4.75,4.04,4.42,5.7,4.71,6.85,7.01
199108,2.44,1.97,2.78,2.38,2.65,4.1,3.91,2.3,3.22,1.87,3.06,3.23,2.28,3.99,4.18,3.91,3.91
199109,-1.33,2.4,-2.21,-0.96,-0.23,-0.63,-1.91,-2.2,-2.22,-3.05,1.77,-1.78,0.74,-1.31,-0.09,-2.23,-1.43
199110,1.73,1.39,0.86,1.66,2.83,2.05,0.41,1.66,0.14,1.11,2.35,4.63,1.72,1.78,2.25,-1.27,3.02
199111,-4.24,-0.23,-1.7,-4.2,-4.06,-2.86,-4.45,-1.34,-2.03,-4.67,-3.61,-5.56,-3.1,-1.68,-3.78,-4.67,-4.12
199112,10.88,5.44,12.57,11.83,11.04,11.5,11.84,11.94,13.15,11.72,11.96,10.02,11.68,11.78,11.28,12,11.59
199201,-2.05,0.94,-0.21,0.54,-1.59,1.73,4.31,0.53,-0.89,1.04,-0.09,0.79,-3.05,0.93,2.37,4.63,3.83
199202,1.39,0.56,0.58,1.58,2.1,1.8,0.89,-0.42,1.5,1.47,1.73,3.48,1.22,4.34,-0.21,1.59,-0.19
199203,-2.15,0.44,-1.53,-2.91,-0.82,-2.65,-4.55,-1.82,-1.27,-2.72,-3.15,-2.49,0.27,-1.16,-3.88,-3.81,-5.72
199204,3.13,1.54,0.49,1.21,1.83,0.18,-1.66,0.89,0.14,1.37,1.02,0.1,2.93,-0.06,0.38,-0.82,-2.96
199205,0.85,1.28,-0.36,-0.14,0.58,0.97,1.3,-0.26,-0.45,0.82,-1.35,1.05,0.29,1.47,0.55,0.7,2.24
199206,-1.49,0.16,-1.91,-2.7,-1.27,-2.38,-4.98,-1.9,-1.93,-2.4,-3.1,-3.33,0.01,-1.92,-2.76,-5.02,-4.9
199207,3.87,5.36,5.28,4.71,4.08,3.39,3.06,6.37,4.09,4.39,5.08,4.08,4.08,2.72,4.52,3.25,2.77
199208,-1.02,-2.16,-1.84,-1.67,-1.38,-5.02,-3.26,-1.04,-2.74,-2.17,-1.09,-0.88,-2.19,-5.44,-4.33,-2.77,-3.99
